89 2 0 | Od.14.258-Od.14.269 Od.17.427-Od.17.438 | στῆσα δʼ ἐν Αἰγύπτῳ ποταμῷ νέας ἀμφιελίσσας ἔνθʼ ἦ τοι μὲν ἐγὼ κελόμην ἐρίηρας ἑταίρους αὐτοῦ πὰρ νήεσσι μένειν καὶ νῆας ἔρυσθαι ὀπτῆρας δὲ κατὰ σκοπιὰς ὤτρυνα νέεσθαι οἱ δʼ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ αἶψα μάλʼ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγροὺς πόρθεον ἐκ δὲ γυναῖκας ἄγον καὶ νήπια τέκνα αὐτούς τʼ ἔκτεινον τάχα δʼ ἐς πόλιν ἵκετʼ ἀϋτή οἱ δὲ βοῆς ἀΐοντες ἅμʼ ἠοῖ φαινομένηφιν ἦλθον πλῆτο δὲ πᾶν πεδίον πεζῶν τε καὶ ἵππων χαλκοῦ τε στεροπῆς ἐν δὲ Ζεὺς τερπικέραυνος φύζαν ἐμοῖς ἑτάροισι κακὴν βάλεν οὐδέ τις ἔτλη
46 2 0 | Od.1.358-Od.1.364 Od.21.352-Od.21.358 | δʼ ἄνδρεσσι μελήσει πᾶσι μάλιστα δʼ ἐμοί τοῦ γὰρ κράτος ἔστʼ ἐνὶ οἴκῳ ἡ μὲν θαμβήσασα πάλιν οἶκόνδε βεβήκει παιδὸς γὰρ μῦθον πεπνυμένον ἔνθετο θυμῷ ἐς δʼ ὑπερῷʼ ἀναβᾶσα σὺν ἀμφιπόλοισι γυναιξὶ κλαῖεν ἔπειτʼ Ὀδυσῆα φίλον πόσιν ὄφρα οἱ ὕπνον ἡδὺν ἐπὶ βλεφάροισι βάλε γλαυκῶπις Ἀθήνη
44 2 0 | Il.1.464-Il.1.469 Il.2.427-Il.2.432 | αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντο μίστυλλόν τʼ ἄρα τἆλλα καὶ ἀμφʼ ὀβελοῖσιν ἔπειραν ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα δαίνυντʼ οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο
43 2 0 | Il.6.506-Il.6.512 Il.15.263-Il.15.269 | ὡς δʼ ὅτε τις στατὸς ἵππος ἀκοστήσας ἐπὶ φάτνῃ δεσμὸν ἀπορρήξας θείῃ πεδίοιο κροαίνων εἰωθὼς λούεσθαι ἐϋρρεῖος ποταμοῖο κυδιόων ὑψοῦ δὲ κάρη ἔχει ἀμφὶ δὲ χαῖται ὤμοις ἀΐσσονται ὃ δʼ ἀγλαΐηφι πεποιθὼς ῥίμφά ἑ γοῦνα φέρει μετά τʼ ἤθεα καὶ νομὸν ἵππων ὣς
42 2 0 | Od.2.93-Od.2.99 Od.24.128-Od.24.134 | δόλον τόνδʼ ἄλλον ἐνὶ φρεσὶ μερμήριξε στησαμένη μέγαν ἱστὸν ἐνὶ μεγάροισιν ὕφαινε λεπτὸν καὶ περίμετρον ἄφαρ δʼ ἡμῖν μετέειπε κοῦροι ἐμοὶ μνηστῆρες ἐπεὶ θάνε δῖος Ὀδυσσεύς μίμνετʼ ἐπειγόμενοι τὸν ἐμὸν γάμον εἰς ὅ κε φᾶρος ἐκτελέσω μή μοι μεταμώνια νήματʼ ὄληται Λαέρτῃ
41 2 0 | Od.1.136-Od.1.142 Od.4.52-Od.4.58 | χέρνιβα δʼ ἀμφίπολος προχόῳ ἐπέχευε φέρουσα καλῇ χρυσείῃ ὑπὲρ ἀργυρέοιο λέβητος νίψασθαι παρὰ δὲ ξεστὴν ἐτάνυσσε τράπεζαν σῖτον δʼ αἰδοίη ταμίη παρέθηκε φέρουσα εἴδατα πόλλʼ ἐπιθεῖσα χαριζομένη παρεόντων δαιτρὸς δὲ κρειῶν πίνακας παρέθηκεν ἀείρας παντοίων παρὰ δέ σφι τίθει χρύσεια κύπελλα
41 2 0 | Od.4.342-Od.4.348 Od.17.133-Od.17.139 | ἐνὶ Λέσβῳ ἐξ ἔριδος Φιλομηλεΐδῃ ἐπάλαισεν ἀναστάς κὰδ δʼ ἔβαλε κρατερῶς κεχάροντο δὲ πάντες Ἀχαιοί τοῖος ἐὼν μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς πάντες κʼ ὠκύμοροί τε γενοίατο πικρόγαμοί τε ταῦτα δʼ ἅ μʼ εἰρωτᾷς καὶ λίσσεαι οὐκ ἂν ἐγώ γε ἄλλα παρὲξ εἴποιμι
39 2 0 | Od.17.419-Od.17.424 Od.19.75-Od.19.80 | καὶ γὰρ ἐγώ ποτε οἶκον ἐν ἀνθρώποισιν ἔναιον ὄλβιος ἀφνειὸν καὶ πολλάκι δόσκον ἀλήτῃ τοίῳ ὁποῖος ἔοι καὶ ὅτευ κεχρημένος ἔλθοι ἦσαν δὲ δμῶες μάλα μυρίοι ἄλλα τε πολλὰ οἷσίν τʼ εὖ ζώουσι καὶ ἀφνειοὶ καλέονται ἀλλὰ Ζεὺς ἀλάπαξε
38 2 0 | Il.11.550-Il.11.555 Il.17.659-Il.17.664 | οἵ τέ μιν οὐκ εἰῶσι βοῶν ἐκ πῖαρ ἑλέσθαι πάννυχοι ἐγρήσσοντες ὃ δὲ κρειῶν ἐρατίζων ἰθύει ἀλλʼ οὔ τι πρήσσει θαμέες γὰρ ἄκοντες ἀντίον ἀΐσσουσι θρασειάων ἀπὸ χειρῶν καιόμεναί τε δεταί τάς τε τρεῖ ἐσσύμενός περ ἠῶθεν δʼ
38 2 0 | Od.16.286-Od.16.291 Od.19.5-Od.19.10 | πάντα μάλʼ αὐτὰρ μνηστῆρας μαλακοῖς ἐπέεσσι παρφάσθαι ὅτε κέν σε μεταλλῶσιν ποθέοντες ἐκ καπνοῦ κατέθηκʼ ἐπεὶ οὐκέτι τοῖσιν ἐῴκει οἷά ποτε Τροίηνδε κιὼν κατέλειπεν Ὀδυσσεύς ἀλλὰ κατῄκισται ὅσσον πυρὸς ἵκετʼ ἀϋτμή πρὸς δʼ ἔτι καὶ τόδε μεῖζον ἐνὶ
37 2 0 | Il.5.747-Il.5.752 Il.8.391-Il.8.396 | τε κοτέσσεται ὀβριμοπάτρη Ἥρη δὲ μάστιγι θοῶς ἐπεμαίετʼ ἄρʼ ἵππους αὐτόμαται δὲ πύλαι μύκον οὐρανοῦ ἃς ἔχον Ὧραι τῇς ἐπιτέτραπται μέγας οὐρανὸς Οὔλυμπός τε ἠμὲν ἀνακλῖναι πυκινὸν νέφος ἠδʼ ἐπιθεῖναι τῇ ῥα διʼ αὐτάων κεντρηνεκέας ἔχον ἵππους
37 2 0 | Od.2.230-Od.2.235 Od.5.8-Od.5.13 | μή τις ἔτι πρόφρων ἀγανὸς καὶ ἤπιος ἔστω σκηπτοῦχος βασιλεύς μηδὲ φρεσὶν αἴσιμα εἰδώς ἀλλʼ αἰεὶ χαλεπός τʼ εἴη καὶ αἴσυλα ῥέζοι ὡς οὔ τις μέμνηται Ὀδυσσῆος θείοιο λαῶν οἷσιν ἄνασσε πατὴρ δʼ ὣς ἤπιος ἦεν ἀλλʼ
36 2 0 | Il.8.121-Il.8.125 Il.8.313-Il.8.317 | βάλε στῆθος παρὰ μαζόν ἤριπε δʼ ἐξ ὀχέων ὑπερώησαν δέ οἱ ἵπποι ὠκύποδες τοῦ δʼ αὖθι λύθη ψυχή τε μένος τε Ἕκτορα δʼ αἰνὸν ἄχος πύκασε φρένας ἡνιόχοιο τὸν μὲν ἔπειτʼ εἴασε καὶ ἀχνύμενός περ ἑταίρου
36 2 0 | Il.9.149-Il.9.155 Il.9.291-Il.9.297 | εὖ ναιόμενα πτολίεθρα Καρδαμύλην Ἐνόπην τε καὶ Ἱρὴν ποιήεσσαν Φηράς τε ζαθέας ἠδʼ Ἄνθειαν βαθύλειμον καλήν τʼ Αἴπειαν καὶ Πήδασον ἀμπελόεσσαν πᾶσαι δʼ ἐγγὺς ἁλός νέαται Πύλου ἠμαθόεντος ἐν δʼ ἄνδρες ναίουσι πολύρρηνες πολυβοῦται οἵ κέ
36 2 0 | Od.1.331-Od.1.335 Od.18.207-Od.18.211 | οὐκ οἴη ἅμα τῇ γε καὶ ἀμφίπολοι δύʼ ἕποντο ἡ δʼ ὅτε δὴ μνηστῆρας ἀφίκετο δῖα γυναικῶν στῆ ῥα παρὰ σταθμὸν τέγεος πύκα ποιητοῖο ἄντα παρειάων σχομένη λιπαρὰ κρήδεμνα ἀμφίπολος δʼ ἄρα οἱ κεδνὴ ἑκάτερθε παρέστη
36 2 0 | Od.6.230-Od.6.235 Od.23.157-Od.23.162 | μείζονά τʼ εἰσιδέειν καὶ πάσσονα κὰδ δὲ κάρητος οὔλας ἧκε κόμας ὑακινθίνῳ ἄνθει ὁμοίας ὡς δʼ ὅτε τις χρυσὸν περιχεύεται ἀργύρῳ ἀνὴρ ἴδρις ὃν Ἥφαιστος δέδαεν καὶ Παλλὰς Ἀθήνη τέχνην παντοίην χαρίεντα δὲ ἔργα τελείει ὣς
36 2 0 | Od.9.556-Od.9.560 Od.10.183-Od.10.187 | ὣς τότε μὲν πρόπαν ἦμαρ ἐς ἠέλιον καταδύντα ἥμεθα δαινύμενοι κρέα τʼ ἄσπετα καὶ μέθυ ἡδύ ἦμος δʼ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε δὴ τότε κοιμήθημεν ἐπὶ ῥηγμῖνι θαλάσσης ἦμος δʼ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς
34 2 0 | Il.13.389-Il.13.393 Il.16.482-Il.16.486 | ἤριπε δʼ ὡς ὅτε τις δρῦς ἤριπεν ἢ ἀχερωῒς ἠὲ πίτυς βλωθρή τήν τʼ οὔρεσι τέκτονες ἄνδρες ἐξέταμον πελέκεσσι νεήκεσι νήϊον εἶναι ὣς ὃ πρόσθʼ ἵππων καὶ δίφρου κεῖτο τανυσθεὶς βεβρυχὼς κόνιος δεδραγμένος αἱματοέσσης
34 2 0 | Od.14.331-Od.14.335 Od.19.288-Od.19.292 | δὲ πρὸς ἔμʼ αὐτόν ἀποσπένδων ἐνὶ οἴκῳ νῆα κατειρύσθαι καὶ ἐπαρτέας ἔμμεν ἑταίρους οἳ δή μιν πέμψουσι φίλην ἐς πατρίδα γαῖαν ἀλλʼ ἐμὲ πρὶν ἀπέπεμψε τύχησε γὰρ ἐρχομένη νηῦς ἀνδρῶν Θεσπρωτῶν ἐς Δουλίχιον πολύπυρον
33 2 0 | Il.8.222-Il.8.226 Il.11.5-Il.11.9 | στῆ δʼ ἐπʼ Ὀδυσσῆος μεγακήτεϊ νηῒ μελαίνῃ ἥ ῥʼ ἐν μεσσάτῳ ἔσκε γεγωνέμεν ἀμφοτέρωσε ἠμὲν ἐπʼ Αἴαντος κλισίας Τελαμωνιάδαο ἠδʼ ἐπʼ Ἀχιλλῆος τοί ῥʼ ἔσχατα νῆας ἐΐσας εἴρυσαν ἠνορέῃ πίσυνοι καὶ κάρτεϊ χειρῶν
33 2 0 | Il.9.122-Il.9.126 Il.9.264-Il.9.268 | ἕπτʼ ἀπύρους τρίποδας δέκα δὲ χρυσοῖο τάλαντα αἴθωνας δὲ λέβητας ἐείκοσι δώδεκα δʼ ἵππους πηγοὺς ἀθλοφόρους οἳ ἀέθλια ποσσὶν ἄροντο οὔ κεν ἀλήϊος εἴη ἀνὴρ ᾧ τόσσα γένοιτο οὐδέ κεν ἀκτήμων ἐριτίμοιο χρυσοῖο
33 2 0 | Od.1.376-Od.1.381 Od.2.141-Od.2.146 | δοκέει τόδε λωίτερον καὶ ἄμεινον ἔμμεναι ἀνδρὸς ἑνὸς βίοτον νήποινον ὀλέσθαι κείρετʼ ἐγὼ δὲ θεοὺς ἐπιβώσομαι αἰὲν ἐόντας αἴ κέ ποθι Ζεὺς δῷσι παλίντιτα ἔργα γενέσθαι νήποινοί κεν ἔπειτα δόμων ἔντοσθεν ὄλοισθε ὣς
33 2 0 | Od.18.329-Od.18.333 Od.18.389-Od.18.393 | ἀγορεύεις θαρσαλέως πολλοῖσι μετʼ ἀνδράσιν οὐδέ τι θυμῷ ταρβεῖς ἦ ῥά σε οἶνος ἔχει φρένας ἤ νύ τοι αἰεὶ τοιοῦτος νόος ἐστίν ὃ καὶ μεταμώνια βάζεις ἦ ἀλύεις ὅτι Ἶρον ἐνίκησας τὸν ἀλήτην;
32 3 0 | Od.4.557-Od.4.560 Od.5.14-Od.5.17 Od.17.143-Od.17.146 | νύμφης ἐν μεγάροισι Καλυψοῦς ἥ μιν ἀνάγκῃ ἴσχει ὁ δʼ οὐ δύναται ἣν πατρίδα γαῖαν ἱκέσθαι οὐ γάρ οἱ πάρα νῆες ἐπήρετμοι καὶ ἑταῖροι οἵ κέν μιν πέμποιεν ἐπʼ εὐρέα νῶτα θαλάσσης
32 2 0 | Od.11.111-Od.11.114 Od.12.138-Od.12.141 | ἔτʼ εἰς Ἰθάκην κακά περ πάσχοντες ἵκοισθε εἰ δέ κε σίνηαι τότε τοι τεκμαίρομʼ ὄλεθρον νηί τε καὶ ἑτάροις αὐτὸς δʼ εἴ πέρ κεν ἀλύξῃς ὀψὲ κακῶς νεῖαι ὀλέσας ἄπο πάντας ἑταίρους
32 2 0 | Od.19.577-Od.19.581 Od.21.75-Od.21.79 | ὃς δέ κε ῥηΐτατʼ ἐντανύσῃ βιὸν ἐν παλάμῃσι καὶ διοϊστεύσῃ πελέκεων δυοκαίδεκα πάντων τῷ κεν ἅμʼ ἑσποίμην νοσφισσαμένη τόδε δῶμα κουρίδιον μάλα καλόν ἐνίπλειον βιότοιο τοῦ ποτὲ μεμνήσεσθαι ὀΐομαι ἔν περ ὀνείρῳ
31 2 0 | Il.1.460-Il.1.464 Od.3.457-Od.3.461 | κατά τε κνίσῃ ἐκάλυψαν δίπτυχα ποιήσαντες ἐπʼ αὐτῶν δʼ ὠμοθέτησαν καῖε δʼ ἐπὶ σχίζῃς ὁ γέρων ἐπὶ δʼ αἴθοπα οἶνον λεῖβε νέοι δὲ παρʼ αὐτὸν ἔχον πεμπώβολα χερσίν αὐτὰρ ἐπεὶ κατὰ
31 2 0 | Il.5.494-Il.5.498 Il.6.103-Il.6.107 | αὐτίκα δʼ ἐξ ὀχέων σὺν τεύχεσιν ἆλτο χαμᾶζε πάλλων δʼ ὀξέα δοῦρα κατὰ στρατὸν ᾤχετο πάντῃ ὀτρύνων μαχέσασθαι ἔγειρε δὲ φύλοπιν αἰνήν οἳ δʼ ἐλελίχθησαν καὶ ἐναντίοι ἔσταν Ἀχαιῶν Ἀργεῖοι δʼ
31 2 0 | Il.5.733-Il.5.737 Il.8.384-Il.8.388 | αὐτὰρ Ἀθηναίη κούρη Διὸς αἰγιόχοιο πέπλον μὲν κατέχευεν ἑανὸν πατρὸς ἐπʼ οὔδει ποικίλον ὅν ῥʼ αὐτὴ ποιήσατο καὶ κάμε χερσίν ἣ δὲ χιτῶνʼ ἐνδῦσα Διὸς νεφεληγερέταο τεύχεσιν ἐς πόλεμον θωρήσσετο δακρυόεντα
31 2 0 | Od.8.93-Od.8.97 Od.8.532-Od.8.536 | ἔνθʼ ἄλλους μὲν πάντας ἐλάνθανε δάκρυα λείβων Ἀλκίνοος δέ μιν οἶος ἐπεφράσατʼ ἠδʼ ἐνόησεν ἥμενος ἄγχʼ αὐτοῦ βαρὺ δὲ στενάχοντος ἄκουσεν αἶψα δὲ Φαιήκεσσι φιληρέτμοισι μετηύδα κέκλυτε Φαιήκων ἡγήτορες ἠδὲ μέδοντες
30 2 0 | Il.3.334-Il.3.338 Il.16.135-Il.16.139 | ἀμφὶ δʼ ἄρʼ ὤμοισιν βάλετο ξίφος ἀργυρόηλον χάλκεον αὐτὰρ ἔπειτα σάκος μέγα τε στιβαρόν τε κρατὶ δʼ ἐπʼ ἰφθίμῳ κυνέην εὔτυκτον ἔθηκεν ἵππουριν δεινὸν δὲ λόφος καθύπερθεν ἔνευεν εἵλετο δʼ
30 3 2 | Il.5.494-Il.5.498 Il.6.103-Il.6.107 Il.11.211-Il.11.215 | δʼ ἐξ ὀχέων σὺν τεύχεσιν ἆλτο χαμᾶζε πάλλων δʼ ὀξέα δοῦρα κατὰ στρατὸν ᾤχετο πάντῃ ὀτρύνων μαχέσασθαι ἔγειρε δὲ φύλοπιν αἰνήν οἳ δʼ ἐλελίχθησαν καὶ ἐναντίοι ἔσταν Ἀχαιῶν Ἀργεῖοι δʼ
30 2 0 | Il.16.610-Il.16.613 Il.17.526-Il.17.529 | ἀλλʼ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος πρόσσω γὰρ κατέκυψε τὸ δʼ ἐξόπιθεν δόρυ μακρὸν οὔδει ἐνισκίμφθη ἐπὶ δʼ οὐρίαχος πελεμίχθη ἔγχεος ἔνθα δʼ ἔπειτʼ ἀφίει μένος ὄβριμος Ἄρης
30 2 0 | Od.10.475-Od.10.479 Od.12.28-Od.12.32 | ἐπεπείθετο θυμὸς ἀγήνωρ ὣς τότε μὲν πρόπαν ἦμαρ ἐς ἠέλιον καταδύντα ἥμεθα δαινύμενοι κρέα τʼ ἄσπετα καὶ μέθυ ἡδύ ἦμος δʼ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθεν οἱ μὲν κοιμήσαντο
30 2 0 | Od.17.162-Od.17.165 Od.19.308-Od.19.311 | τὸν δʼ αὖτε προσέειπε περίφρων Πηνελόπεια αἲ γὰρ τοῦτο ξεῖνε ἔπος τετελεσμένον εἴη τῷ κε τάχα γνοίης φιλότητά τε πολλά τε δῶρα ἐξ ἐμεῦ ὡς ἄν τίς σε συναντόμενος μακαρίζοι
29 2 0 | Il.7.323-Il.7.327 Il.9.92-Il.9.96 | αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο τοῖς ὁ γέρων πάμπρωτος ὑφαίνειν ἤρχετο μῆτιν Νέστωρ οὗ καὶ πρόσθεν ἀρίστη φαίνετο βουλή ὅ σφιν ἐϋφρονέων ἀγορήσατο καὶ μετέειπεν Ἀτρεΐδη
29 2 0 | Il.11.534-Il.11.537 Il.20.499-Il.20.502 | νέκυάς τε καὶ ἀσπίδας αἵματι δʼ ἄξων νέρθεν ἅπας πεπάλακτο καὶ ἄντυγες αἳ περὶ δίφρον ἃς ἄρʼ ἀφʼ ἱππείων ὁπλέων ῥαθάμιγγες ἔβαλλον αἵ τʼ ἀπʼ ἐπισσώτρων ὃ δὲ ἵετο
29 2 0 | Od.1.248-Od.1.251 Od.16.125-Od.16.128 | τόσσοι μητέρʼ ἐμὴν μνῶνται τρύχουσι δὲ οἶκον ἡ δʼ οὔτʼ ἀρνεῖται στυγερὸν γάμον οὔτε τελευτὴν ποιῆσαι δύναται τοὶ δὲ φθινύθουσιν ἔδοντες οἶκον ἐμόν τάχα δή με διαρραίσουσι καὶ αὐτόν
